batch,kernel_time,flops,utils,kernel_name
7676,7386.38,244.09,0.78234,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7680,6777.2,266.17,0.85311,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7684,7013.89,257.32,0.82474,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7688,6922.41,260.86,0.83609,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7692,6900.35,261.83,0.8392,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7696,7209.76,250.72,0.80359,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7700,7837.84,230.75,0.73958,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7704,7873.27,229.83,0.73663,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7708,7937.85,228.08,0.73103,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7712,7961.2,227.53,0.72926,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7716,7509.9,241.33,0.77349,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7720,7902.86,229.45,0.73542,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7724,7778.0,233.25,0.7476,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7728,7922.18,229.12,0.73436,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7732,7906.01,229.71,0.73625,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7736,7975.32,227.83,0.73022,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7740,7941.64,228.92,0.73372,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7744,7877.28,230.91,0.7401,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7748,7935.75,229.32,0.735,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7752,8043.85,226.36,0.72551,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7756,8402.95,216.8,0.69487,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7760,7844.66,232.35,0.74471,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7764,8058.46,226.3,0.72532,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7768,8084.3,225.69,0.72337,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7772,8052.77,226.69,0.72657,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7776,8104.23,225.37,0.72234,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7780,8044.82,227.15,0.72804,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7784,8162.69,223.98,0.71788,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7788,8189.12,223.38,0.71596,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7792,8072.29,226.73,0.7267,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7796,7947.89,230.39,0.73843,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7800,7983.49,229.48,0.73551,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7804,7922.3,231.37,0.74157,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7808,7950.57,230.67,0.73933,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7812,8017.88,228.85,0.73349,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7816,8080.61,227.19,0.72817,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7820,8039.59,228.47,0.73228,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7824,8108.28,226.65,0.72644,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7828,8080.58,227.54,0.72929,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7832,8073.53,227.85,0.73029,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7836,8179.78,225.01,0.72119,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7840,8105.23,227.19,0.72817,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7844,8125.78,226.74,0.72673,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7848,8275.96,222.74,0.71391,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7852,8141.77,226.52,0.72603,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7856,8010.61,230.35,0.7383,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7860,8061.38,229.01,0.73401,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7864,8184.16,225.69,0.72337,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7868,8219.62,224.83,0.72061,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7872,8213.47,225.12,0.72154,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7876,7966.88,232.2,0.74423,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7880,7982.39,231.87,0.74317,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7884,8082.0,229.13,0.73439,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7888,8079.57,229.31,0.73497,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7892,8036.68,230.65,0.73926,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7896,8045.79,230.51,0.73881,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7900,8075.0,229.79,0.73651,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7904,8085.27,229.62,0.73596,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7908,8133.0,228.38,0.73199,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7912,8181.04,227.16,0.72808,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7916,8180.48,227.29,0.72849,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7920,8203.17,226.77,0.72683,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7924,8215.16,226.56,0.72615,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7928,8177.73,227.71,0.72984,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7932,8183.66,227.66,0.72968,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7936,8333.3,223.68,0.71692,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7940,8237.81,226.39,0.72561,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7944,8213.85,227.16,0.72808,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7948,8335.94,223.95,0.71779,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7952,8144.93,229.32,0.735,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7956,8166.4,228.83,0.73343,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7960,8221.74,227.4,0.72885,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7964,8177.84,228.74,0.73314,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7968,8203.77,228.13,0.73119,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7972,8202.17,228.29,0.7317,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7976,8215.38,228.04,0.7309,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7980,8267.69,226.71,0.72663,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7984,8182.37,229.19,0.73458,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7988,7120.2,263.51,0.84458,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7992,7516.27,249.75,0.80048,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
7996,8069.53,232.74,0.74596,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8000,8164.94,230.14,0.73763,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8004,7955.13,236.32,0.75744,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8008,8108.06,231.98,0.74353,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8012,8328.3,225.96,0.72423,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8016,8297.57,226.91,0.72728,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8020,8297.59,227.02,0.72763,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8024,8194.34,230.0,0.73718,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8028,8200.24,229.95,0.73702,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8032,8210.7,229.77,0.73644,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8036,8213.65,229.8,0.73654,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8040,8214.69,229.89,0.73683,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8044,8428.49,224.17,0.71849,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8048,8413.7,224.67,0.7201,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8052,8297.66,227.93,0.73054,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8056,8201.51,230.71,0.73946,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8060,8205.15,230.73,0.73952,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8064,8315.37,227.78,0.73006,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8068,8387.24,225.94,0.72417,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8072,8262.92,229.45,0.73542,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8076,8335.54,227.57,0.72939,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8080,8366.09,226.85,0.72708,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8084,8245.05,230.29,0.73811,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8088,8269.38,229.73,0.73631,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8092,8344.98,227.76,0.73,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8096,8220.89,231.31,0.74138,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8100,8308.92,228.98,0.73391,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8104,8392.65,226.8,0.72692,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8108,8441.97,225.59,0.72304,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8112,8461.44,225.18,0.72173,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8116,8463.72,225.23,0.72189,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8120,8322.29,229.17,0.73452,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8124,8374.83,227.85,0.73029,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8128,8438.15,226.25,0.72516,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
8132,8435.13,226.44,0.72577,void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x6_nn_align8::Params)
